,AcceptsInsurance,AgesAllowed,Alcohol,Ambience,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BYOB,BYOBCorkage,BestNights,BestNights_friday,BestNights_monday,BestNights_saturday,BestNights_sunday,BestNights_thursday,BestNights_tuesday,BestNights_wednesday,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,HappyHour,HasTV,Music,Music_background_music,Music_dj,Music_jukebox,Music_karaoke,Music_live,Music_no_music,Music_video,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,business_id,stars
59,Na,Na,full_bar,Na,True,False,False,False,False,False,False,True,False,Na,Na,Na,True,False,True,True,False,False,False,False,Na,True,Na,False,False,False,True,False,Na,False,False,Na,Na,Na,False,False,Na,False,False,False,False,False,False,True,True,Na,True,False,False,False,False,False,False,loud,Na,True,casual,False,True,2,False,True,False,no,Na,free,R-GbmmHHfAyPo1qs4jo0TA,3.0
60,Na,Na,full_bar,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,True,Na,True,Na,Na,free,fYUS9YkYPccCx9eaYc9t5g,4.0
61,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,Na,Na,Na,Na,hFkY-4JhWPc2LDRj2eyBSA,3.0
62,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,1,False,Na,True,Na,Na,free,FE135tFrIhxrtAkf6-A1Rw,4.0
63,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,True,True,1,False,Na,True,Na,Na,free,z4CYPDxL_L74GnaD35a9Yw,3.5
64,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,False,True,False,False,False,Na,True,Na,Na,False,Na,Na,True,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,1,False,False,True,Na,True,free,24hc1g8a7besgI0tMb3v7w,3.5
65,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,True,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,False,Na,True,Na,Na,free,TYZIMuHwhZo_Hizenmf8Pg,3.0
66,Na,Na,beer_and_wine,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,1,False,Na,True,Na,Na,no,by7BOr074_BKz7hkRIi9WQ,3.5
67,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,1,Na,Na,True,Na,Na,Na,DtIcA3yhAPrntUBfRJNwuw,5.0
68,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,True,2,False,Na,True,Na,Na,Na,I5TgzHGJI3jvJq6xdauLPA,3.5
69,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,False,False,True,False,False,Na,False,Na,Na,False,Na,Na,True,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,False,1,False,False,True,Na,True,free,lK_iVjCur58if_XcbENGqg,4.0
70,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,True,Na,Na,Na,WAGESBe_9h_au35adjvoQQ,4.5
71,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,True,outdoor,Na,no,dmo24Ig-qTb2BVggAmh05A,4.0
72,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,True,1,False,Na,True,Na,Na,Na,hNmSL-HfN_IdPlWXP1ILEw,4.5
73,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,False,False,True,Na,True,no,ZL6BK8wweb-8ncJ7kFIG-A,4.5
74,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1,Na,Na,True,Na,Na,Na,b6vi3Ub0tbGzGtG-pVgJfQ,4.5
75,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,dJ0R-XT78LUQeNHQkD-G9g,3.5
76,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1,False,Na,True,Na,Na,Na,BxWRVYVepLmhTf3TAlRUlw,3.5
77,Na,Na,full_bar,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,False,False,Na,False,Na,False,False,Na,False,False,False,False,False,False,True,True,Na,False,False,False,False,False,False,False,average,Na,False,casual,False,True,2,False,True,True,yes,True,free,Xdoqt46KMRBiaWWMa41m1A,4.0
78,Na,Na,full_bar,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,False,False,True,False,False,Na,True,Na,Na,False,Na,Na,False,Na,False,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,loud,Na,False,casual,False,True,2,False,False,True,Na,True,free,5crOt_2vpHfFeGOrEeROQA,4.5
79,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,False,True,1,False,Na,True,Na,Na,Na,uarJTrBc8VsXlZm9qlQVAw,5.0
80,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,False,Na,Na,Na,uFGmCUqJc0vy57IF_26u1g,4.0
81,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,very_loud,Na,False,casual,False,True,1,False,Na,True,Na,Na,free,RcsfZ7IrWSNvM1AYcLmWNw,3.0
82,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,1,False,Na,True,Na,Na,free,0IfrcGbFzQvn9w8bl9GKDg,4.5
83,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,Na,Na,Na,Na,HmFmaoQ1LrjvNZJSy-R7Iw,4.5
84,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,False,Na,True,Na,Na,no,PbOQlLSloU5Zkpth5I3cjA,4.5
85,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,True,2,True,True,True,Na,Na,Na,UEY70uNV3BxMbxjNmg0apg,4.5
86,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,False,True,1,False,Na,True,Na,Na,no,Qs5fQqmc_yWmgZjHcadU7g,5.0
87,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,False,Na,True,Na,False,False,False,False,False,False,False,average,Na,False,casual,False,True,2,False,Na,True,Na,Na,no,FJoXrkLaLh76MgHXKdJJFw,4.0
88,Na,Na,full_bar,Na,False,True,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,False,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,no,2EhBiUnUTl_H2s4DXdKCTg,4.0
89,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,False,True,Na,False,False,False,True,False,True,True,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,True,True,Na,Na,Na,MfgewgMdqCx_JWk--6PgfA,3.0
90,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,True,True,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,True,1,False,Na,True,Na,Na,free,cfjkP0icF3wdaOJQJUy9sw,2.0
91,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,dressy,Na,True,3,Na,Na,Na,Na,Na,Na,2Ezp_HYCIVE-h7hpBBvtxw,4.5
92,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,True,False,True,True,False,False,False,True,Na,True,Na,False,True,False,False,False,Na,False,False,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,True,True,Na,True,False,False,False,False,False,False,loud,Na,False,Na,Na,True,1,False,Na,True,outdoor,Na,free,vfH_-o6_Gn0WE7z4fGBJ_A,4.0
93,Na,Na,full_bar,Na,False,True,False,False,False,False,False,False,False,Na,Na,Na,True,False,True,False,True,False,False,True,False,True,Na,True,False,True,True,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,True,False,False,average,Na,True,dressy,False,True,2,False,Na,False,Na,Na,free,X2lgI8CuVEsH5UDs14rMhw,3.5
94,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Uv7dO93lwpq0MqGsu6-_XQ,4.0
95,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,Na,False,Na,True,Na,Na,Na,6yGSXuQdqsLiOZkOmd1Jsg,3.5
96,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,True,True,2,True,True,True,Na,Na,free,gomzC2CMt6MD_ykOSGwdDA,4.0
97,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,True,True,False,False,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,False,1,False,True,True,Na,Na,Na,dyM6G7y6Sis61FW1tAYEPQ,4.5
98,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,True,2,False,Na,True,Na,Na,no,aHuGV6FS0j8_1_p9vFeNuA,3.0
99,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,False,True,False,False,False,Na,True,Na,Na,False,Na,Na,True,Na,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,True,True,1,False,False,True,Na,True,free,h5PKBY4jvOwuyYb5Dtr6jA,4.0
100,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,no,wdwODzBChLIh_u8V8CPpyA,3.5
101,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,free,wLV7MpP_uDc2OuzFcU0ZZA,3.5
102,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,loud,Na,Na,casual,False,True,2,False,False,True,Na,Na,Na,uNBVnx12y-cRYSxukmTfnQ,4.0
103,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,False,1,False,Na,True,Na,Na,Na,Yh-3IjAFCgq1Ubtdo9TDcw,4.0
104,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,Na,True,Na,Na,no,VFv7NcPW9ajUTLleJ8wOQA,3.5
105,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,Na,True,2,True,Na,True,Na,Na,Na,HW84sYbDHRVGRUXFd3wseA,3.5
106,Na,Na,full_bar,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,Na,False,True,True,False,False,Na,Na,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,True,1,False,Na,Na,outdoor,True,free,s5XqvAOIepm0Pw8mAf27lw,4.0
107,Na,Na,full_bar,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,False,1,False,Na,True,Na,Na,Na,xRRDXfZL4V2-I7i2JLnpIA,3.0
108,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,False,yes_free,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,False,Na,False,Na,True,Na,True,Na,True,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,1,False,False,True,Na,True,free,oUk9yi2Pcu0isDYGgb7Hgg,3.0
109,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,False,1,False,Na,True,Na,Na,no,LtPnsCPkCb41VG5fQr18IQ,2.0
110,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,True,casual,False,True,2,False,Na,True,Na,Na,no,nekpzd-Nsg7ZsCAIHUkhmw,3.5
111,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,False,Na,True,Na,Na,free,WuTdb365xF8kY2KAu6gm9A,3.0
112,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,False,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,True,Na,2,Na,True,True,Na,Na,Na,ocZv9DHZaf9tkJyzxL5tbg,3.5
113,Na,Na,none,Na,False,False,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,1,True,Na,True,Na,Na,free,yhT2iTPtvQttZxYS9cNF0A,3.0
114,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,False,Na,True,Na,Na,free,jO9gbncmBCExL_FvFKU5Ew,4.0
115,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,True,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,False,True,1,False,Na,True,Na,Na,free,W_hc8EBepLQNbo-OpOW4Og,2.0
116,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,True,True,1,Na,Na,True,Na,Na,no,lSxAQR1FeSljX9zeVJTEWA,3.5
117,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,True,Na,Na,Na,True,Na,Na,Na,7WAeeunp2p8sSq44_TMxtA,2.5
118,Na,Na,full_bar,Na,False,True,False,False,True,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,paid,OUUVI57dNL-1UJEgbTM2rQ,3.5
119,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,pFUFVB0cPY2wL0Gr4vL3GA,2.0
120,Na,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,False,True,1,False,Na,True,Na,Na,no,30Bvo-tEfvh2KOTLQg6FZw,3.5
