"business_id","stars","averageworkingtime","totalworkingtime","days"
"7-G-Aq-6TxwPAjz5YPz_LA",3.5,9.6,48,5
"qAzOcHnWerREl678su-p0A",2.5,11.0714285714286,77.5,7
"VUDwlypqw1-DTK_lfEP4jg",3,11,66,6
"kHVXISoSMdgKySGiUVhhtw",3,15.7142857142857,110,7
"3TrY8CpsnvnTTYigx2R4yg",4,12.2142857142857,85.5,7
"uj9hDVeJE0r8DPJZwFulyw",1.5,NA,NA,NA
"KvlaL5wejWOaZayBxP_vUQ",3,16,112,7
"wdhrZm2mIiRk3qsCDC_HvQ",4,NA,NA,NA
"7z2x16M7IuG8KPfMsyVrKA",4.5,4.66666666666667,28,6
"q6BzQz426uH6rB7bmZvexQ",3,10.5714285714286,74,7
"xwbGcSn_xPWwssVYwGDDQw",4,NA,NA,NA
"5kYvHKRLEyYXqLkiY9OrOw",4.5,NA,NA,NA
"BKmKEdTZOdrOA0yHPcvjHw",5,9.3,46.5,5
"IakOnLeTFBvJvcxxBHQq_Q",3.5,12.4285714285714,87,7
"fZadRslL_7WwgZfVD6DYnw",4,9.75,58.5,6
"A4kCvILTgfr_2cG0_yGNiw",3.5,5,30,6
"Perap0eAyCbUx4r4rQTSnA",4,14.5714285714286,102,7
"o47aY911-1rK9tHeXOWxFg",4,13.4285714285714,94,7
"cozegmdHNzyxNqUp3KVKUA",4,15.5,108.5,7
"bjr8Uyi-r6xDeXVAhSX-cA",2,10.1428571428571,71,7
"nlVjdQq9FzdQ3bfy-8y80g",4,10.4285714285714,73,7
"vXEZ-r6fah-5Fjt3a6c-Gw",3.5,12.7142857142857,89,7
"GDXftPS1_fTJUtZkaEUDhA",4,9.33333333333333,56,6
"6OV-xbmgjdXUZ80BdjXfJQ",3,NA,NA,NA
"DGeupkmvo1X1oKn-sv9UQA",3,NA,NA,NA
"F5xKTQB4lFfwtUNDeaqEgQ",3,8.28571428571429,58,7
"F4k0RVMbEPfo5a372q-m8g",3.5,15.4285714285714,108,7
"K6AKMjAdCSe8xllsbyeL9Q",3,11.4285714285714,80,7
"hcFSc0OHgZJybnjQBrL_8Q",4,6.21428571428571,43.5,7
"FxLfqxdYPA6Z85PFKaqLrg",2,5.33333333333333,32,6
"xePC2Iu32dgHzP892OHIUw",1.5,15.2857142857143,107,7
"R0DxkEWJfJYBxkeEds9v6w",3.5,11.1428571428571,78,7
"pns5NH--mhuCC1vK-xbYsA",3.5,7.41666666666667,44.5,6
"st94oDmGS6qTMyt52tKSpg",3,24,168,7
"Ul6JwluSTm12PVDIqnNaTg",4,10.8571428571429,76,7
"iR7KBgAHgt1O2acHhfIviw",2.5,18,126,7
"x6ZvzAJRbj_anOuACYsiSQ",4.5,8,56,7
"kWwm_fHthKL-xIykOrR93A",2.5,NA,NA,NA
"kWcAfYg-60hpIUEUSzWjHQ",4,7,42,6
"Wfbk7jzfcVanr7KKyQp8zQ",4,12.7142857142857,89,7
"1m4zUU1cioq1tKLiLvlDgA",3.5,8.33333333333333,50,6
"Iwoc2I0iWMhkmISUeDHYew",4,13.2857142857143,93,7
"TtbMUjZMMloSZR9l2TrcAQ",1,10.5,73.5,7
"41LxL4cESUpvenFmcdwm0w",4,10.3333333333333,62,6
"zoGfGoGiw0plUKeD4I2-oA",4,10.5,73.5,7
"rjKMTKPsjYw4RtiMpHquJA",3,NA,NA,NA
"EwOVLUgmZaHUzK_bnHHXZA",3,NA,NA,NA
"ymbe8nqpYVCIpfgVl5MjYQ",4.5,8,56,7
"CZKkoMlqu0N0zCFK-3T_Fg",4,5.14285714285714,36,7
"zMPfZdODe82SL_zxnv7asg",3,11.25,78.75,7
"WSAN2er3DhaZ8ybNStxCbw",3.5,7,49,7
"LX2tNHlYsxHNdNo5j0ZF7A",2,17,119,7
"729grSa1Wsn-hfv7D5uOxg",4.5,6,36,6
"SBnuECuWw7ucRrs0csIDiw",4.5,16,112,7
"E4FNLrySCP1HwoZKHoAEIw",1.5,14.4285714285714,101,7
"6PaLW1K478xyePOxUI56vg",4,7,49,7
"Vc9Aw9705EVf8IjXSmzsqw",5,7.33333333333333,22,3
"_82041xhXs6-_WWT82BA8Q",3,10.7142857142857,75,7
"sZnBCxEZ7kDVf2MwKSNUjw",4.5,10.2857142857143,72,7
"zWFuGjtmzekVBTL0muNsXw",4.5,6.83333333333333,41,6
"7GvOhqdl1EeSnvWQ0NH9mQ",4,10,60,6
"yOM-OLQExaKHdrHRIfcBKQ",4,9,54,6
"AhySqKdERmUocQ_LGPd_Og",2.5,12.5714285714286,88,7
"P4y-E70jg_ysjO8j2yVTxg",2.5,NA,NA,NA
"k3xTJmkojT4ArjuMV0jITQ",3,11.7142857142857,82,7
"w1c_Uy60LSDiMsSjAsEqkw",3,11.2857142857143,79,7
"MPLhOV-JbmntkbcXMyCODg",3.5,11.6666666666667,70,6
"lWk3vNrOIFTbUwEZBkY2wg",3.5,9.78571428571429,68.5,7
"cxCxWI097kFvORVhCLd6kw",3.5,NA,NA,NA
"zhUfGea59rCRvyObwdUGNg",3.5,11,77,7
"eQAp73ks6V6VmsAbZX4RJA",4.5,10.0714285714286,70.5,7
"Nj3DwfsDAwogVyFrGKxgnA",4,7,35,5
"u-68bnb3ipPUrmp6b20cig",3,8.33333333333333,50,6
"a2qlFwIy9vUvfUb4EnQNmA",4.5,8.66666666666667,52,6
"gDQlaDRAjsCx2p_p6oJLjw",3,11.6428571428571,81.5,7
"NV9ftiLhePO0bNE1z8y6qw",4,10,70,7
"WMTo7sdKEQKsfrbRNUHChw",4,9.42857142857143,66,7
"p5zpELzwGH_iRYSi5rRHGw",3.5,11,77,7
"r78AHYzmDKDffJAwrB5aIg",3.5,11.2857142857143,79,7
"GjX2WgchvvS-JAWBmzkLyQ",3.5,10,70,7
"qhuuWs1eshxEHhTSfGV2rg",4,NA,NA,NA
"jemRU9DvmS0WGZuZ-k3jCQ",3.5,NA,NA,NA
"gecqbUz6uQ8PckqF-J8tFQ",2.5,NA,NA,NA
"Zvlj-r49ftG7FNCpxKoUiA",3.5,8.66666666666667,52,6
"9wm8Q1W_0_7Ka_AWBK5c7Q",4,12.5714285714286,88,7
"c5CWmwh0-WFIjn8_V2DECQ",3.5,14.8571428571429,104,7
"4LiieRb-_r9pUCM0mKS9XA",4.5,12,72,6
"Iyfjct0nWb7txPm8loX3OQ",4,11.2857142857143,79,7
"0QThBvFYadl5_t4P_rKd8Q",3.5,12,72,6
"CsDOXAZzy63chLjT3F-pJA",3,15,105,7
"XsYLY9LLaFB45MW88AyUHg",3,NA,NA,NA
"EZ9Uf-lSRtj1fvdMQlrwAw",3.5,10.4166666666667,62.5,6
"UUBBPP19I288ykV9Iqr1jg",4,4,20,5
"Ph7iO3to0eyvZKqQ1kJ4PA",4.5,7,35,5
"iY35AnV-Rf4nY81qkiMLag",4,3.91666666666667,23.5,6
"FQXu06x5D5huxPbK04DItw",3.5,11.6,58,5
"497iuIdzSZqEVZ_iTnp-Jg",4.5,16.4285714285714,115,7
"rgnvT2gHHfW_jW1ZbIa_-g",4.5,12.8571428571429,90,7
"y6uOL03ph3NjTUGc76a4jg",3,14.2857142857143,100,7
"aQKix0iMREiJsFGr7mH1mA",1,NA,NA,NA
"o9eVtV66qMtY0VmWyY2N9Q",4,11.8333333333333,71,6
"X9QlwzHPGG-lXvqsqg0edQ",5,6,18,3
"zXaW8C2qtFHGVTETEcUX9g",3.5,16.2857142857143,114,7
"hs5xdulRJqHZyITnEHpJhQ",3.5,13.1428571428571,92,7
"vAyQDNs9lu_8hT20lleGqg",2.5,11.3571428571429,79.5,7
"ug0B8l5ZvO8PMykFHHw0qg",3.5,9.33333333333333,56,6
"8iVd6gMWKGGU9SL55B4vjg",4.5,7.33333333333333,44,6
"a-1xCtrEkpiwOPuKKWosZQ",4,NA,NA,NA
"jYy1R_0xG6zDoHXo-G9-0A",2.5,NA,NA,NA
"RMn2euwrbfu6fpomjf31qw",2.5,NA,NA,NA
"by_MaktiYQc5oDPd1E9uug",3.5,11.3571428571429,79.5,7
"e7oOEdxosDy5NG_XxdXVAg",3,NA,NA,NA
"f2FfutZhb4F-m1Ob0EdYaw",3,10.5714285714286,74,7
"cbddL2q8uRA38RwycB0FJg",3.5,13.2857142857143,93,7
"Q_M5lLkREB3rb6EAYJoD_w",4.5,24,168,7
"35JjuQ6nsSNshtt5hyLUCQ",3.5,11.2857142857143,79,7
"fztPJ0pazo-QwncprOjGOA",4,12.2857142857143,86,7
"NKJaFwykv90TS54XxB937g",5,9.33333333333333,56,6
"kM6QKCdQzqZYzl5reaPiSw",4,9.71428571428571,68,7
"CJu3t6lqoJATXIZaH9sJug",4.5,10.1428571428571,71,7
"1cEtxHqi2aYNmu949sK6Gg",4.5,11.8571428571429,83,7
"HQhy9jCF-GBb9x-xhJ1rJQ",3,13.1428571428571,92,7
"KPKQLzVKqLgEPKOWrSCRtg",3,11,77,7
"lK5apgGrWJkB1awSL5twkw",4.5,10,60,6
"P7Vk5j_XzWl-9kS5qZd9aQ",3.5,NA,NA,NA
"YlgtEY-SRQZZkPT54Tdbzw",4,7,35,5
"-Ewxv_Wc1uQzJQQBeQJWyA",1.5,NA,NA,NA
"YTyAiyMYjJrsLqf8ErsRzg",3.5,14.1428571428571,99,7
"osjWmpvboG2FxcFbZyglEA",4,5.33333333333333,32,6
"F32TBGo4dVLYxsgllAUQ3w",3,NA,NA,NA
"thCqq5IrLTZzb5FbYm-6DQ",2.5,NA,NA,NA
"-qSmAF1bILHpcuqsQMDTgg",4,16.7142857142857,117,7
"QvlJ8s-ps-cIrKRc5efrIw",3,NA,NA,NA
"QI0PGXbGkIdInOOBeq6ieQ",3,10.8571428571429,76,7
"aYEuMDcx4Ct45TOK4YrOuA",3,9.28571428571429,65,7
"k2SNpGXvwbIFYIoPXGK3xQ",4,7,35,5
"4JkIFC5MC7LPzu4v3Pay6w",3.5,14,98,7
"xUsLyzWQId6nXwNDVq08qQ",3.5,NA,NA,NA
"qihqxBCgXOPf2c-QxaFibA",3,12.4285714285714,87,7
"rdHO0LkiNe6s3716hPuQXQ",4,16.8571428571429,118,7
"cAX-srNrvlifjfov_jpQ1w",4,4.85714285714286,34,7
"nfJHNu_AQXptaTQIHjpAoQ",3.5,11.2857142857143,79,7
"cpxobfqM8IuF78WUfrj9_Q",4.5,8,56,7
"o6UJLrSQGZzUSsfCxVQryA",3.5,4.7,23.5,5
"YCzmI2PNDO3Dk6mr3cEwMg",4.5,NA,NA,NA
"Fozo0B-y42EhRMomR0K5vQ",4.5,11.8571428571429,83,7
"HGPZSKWtDYGmPaVzsgKceA",4,9.14285714285714,64,7
"TqL0ytKAucWdW2mR7EbayA",4,5.16666666666667,31,6
"3zPlIl3EtYAAV1EG0kPg4g",3,17,119,7
"WE7UsbkilPeI8nw9ODnD-g",3,NA,NA,NA
"F4kjKxXXyn3e-BYVb1mWcg",2.5,NA,NA,NA
"iHr3m4M3nuDEkMP5_XcmEg",4,9.83333333333333,59,6
"Qi1qgOK08Coi6gtQiiNlWA",3,11.3571428571429,79.5,7
"KWYZJbxBioJwsxJysdUG9g",4,12,84,7
"I5kKpCDxdrV1Lxss2T681g",4,15.1428571428571,106,7
"3nmHVtQbqFccjr-nBholOA",4.5,9.85714285714286,69,7
"gvmhnxxuS6BrPoIuBYd6dw",3.5,5.33333333333333,32,6
"5OV1bavavdsYyfeBRNiOeA",3.5,8.16666666666667,49,6
"JZEw18_OhSzFj0IfXF6v6Q",4,11.4285714285714,80,7
"p_o19-gYFD1ewixxIV_HAw",3,NA,NA,NA
"j4s9X08gDTZH3MwcByfCHQ",4,12.2809523809524,85.9666666666667,7
"8vzMRsSIjkdjwq3u190ohw",4,3.5,17.5,5
"7g-r_uS61rNomPlOKSUkAA",3.5,12.8571428571429,90,7
"dMnAXZ3XPMNgAQ9BwXCFBA",4,6.2,31,5
"Yl8q8KEzBSk7-otq4A7_2g",3,12,84,7
"0PJQ-WR-S286xH6m2RWeQw",3.5,15.5,108.5,7
"jUrHQG6vBpbozdbLcUwTRg",4,8,56,7
"z7qIqoGjbb-CoIG7Z8KtWA",4,12.1428571428571,85,7
"q-BIBN88JkOXaK2FIlPpuQ",4,NA,NA,NA
"e2IqS9_G0Hpulw5ItU-Y9Q",1.5,24,168,7
"9p4oekUddRG-ZDxUzYCEGw",3,13,91,7
"66D9bO-p8FG01OfmfX14LA",2.5,24,168,7
"C3D5ww46iTU6LCWgSwM0vA",5,12.1428571428571,85,7
"WLixYfXWO1Q0b_L4PsQ-5w",3.5,9.6,48,5
"_6C-yZCmIyOmPESJbwyaSQ",4.5,6,30,5
"rn7oMLg6JJpDAJ_okzt67w",2,NA,NA,NA
"gpwq15g8M3xMSpy2RL2HRg",4,4.57142857142857,32,7
"navSR7K1GFBKqDr8YJgb0g",4.5,8.66666666666667,52,6
"eE13PjPNjRdIcOwIQzqjnw",4,NA,NA,NA
"CP7TRCpeBr1sTtWqcfRHxQ",1.5,17.5,122.5,7
"tPAchZUpNWeWCpghn8qjzA",2.5,7.16666666666667,43,6
"NIFrjfEot4GFR-tqiqrsHw",1,NA,NA,NA
"s-KLvUupHmeIKI8y9Nlwpw",3,5.71428571428571,40,7
"rqLksDzegxNXMWwZk3eZnQ",4,5,30,6
"fZGTgKUNKKuOKC2tg4pQFw",4,13,91,7
"yU7GLvB07AEGhsoCc9scQg",4,11.2857142857143,79,7
"Cgdzp6-2ehmMAks-ZrI3Lg",3.5,10.8571428571429,76,7
"PSXuK4EBNINy_6X8hcTvlg",4,11.2857142857143,79,7
"t1rJePjoY-sADCZZVS7KBA",5,NA,NA,NA
"PGCmPHJdeAREQKYbhBMA5w",4,8.5,51,6
"ydWY2UIprQdPNOZFOXS70A",3,11.4285714285714,80,7
"C0c3ahJp1U4Jg_kgGoyXKw",3,14.7142857142857,103,7
"lU5SyqwRlKS7cNj2DrCpGA",3.5,11,77,7
"KLPeYlAdnb-ECscyJEC1yw",4.5,10.6666666666667,64,6
"9OebZRLGgL0mwty5aebPjQ",4.5,NA,NA,NA
"CNklj3fFmwXL13AyvjfV5w",3.5,15,105,7
"WZDQqw960DaMWDyPbtRFtA",4.5,9.83333333333333,59,6
"kpC2FfWvH9UsIR6PWPkffA",3.5,5.28571428571429,37,7
"IZ611uJBaWPAf-q0R37Nmw",4,NA,NA,NA
"oRBHoK2gnLTzcc71oQeQsg",2.5,NA,NA,NA
"wUrnir4yQj4Lnta-jdqqxQ",4.5,11,44,4
"UYMLvUCzrXGUrrJVnEv6jQ",5,NA,NA,NA
"p5HLsmZpzqsZpOng04I8eQ",2,10.2142857142857,71.5,7
"ZFk_O8gSM-imjgsQX7wjmg",4.5,NA,NA,NA
"cF94J7DhVdKWGMkDYmgyxQ",4.5,NA,NA,NA
"LmNKCVuSK-asJZLfwCuZXw",3,11.5714285714286,81,7
"2d9ABtvEBcGCcN6B13Fy1w",4.5,10.4,52,5
"h52xXFs7C2X10jR9Aec2NA",3,11.25,67.5,6
"tHLJ1pDaaHptb-EbFM2q_A",3.5,11.4285714285714,80,7
"Y4uZEemEKH5zqIsPQfm1Mg",3,NA,NA,NA
"wP81vT6eLWS1XRCKA3yENQ",2,NA,NA,NA
"CbwyXSyieSM3kO7brRlyHg",4.5,NA,NA,NA
"ytU-tGhd5ZW9ouWW6JHpMg",5,11.3333333333333,68,6
"vu8N7IKK8HC0a0omYvtPpQ",4.5,12.1428571428571,85,7
"xu3cVLDeZ3RLJFh-IY5DGw",2.5,13.2857142857143,93,7
"iKbtAQz2rUu99PgJvcx2Jg",4,11.2857142857143,79,7
"fPrWKd45pWhHCkojHRb_cw",2,NA,NA,NA
"7LkgfuhLVeQZ4qHHq86JKQ",3.5,7,35,5
"bqW0f0RigwpYyz1lbxhHlw",3.5,11.1428571428571,78,7
"J6K-D7sD4QvqG1V4RwV0Bw",4.5,NA,NA,NA
"nb3v4cQdZAYfbcw6eAD4Dg",4,11,77,7
"0IhSOm9Vm1JkvRO6XyElGg",4,NA,NA,NA
"AR9Lf9MIsBqc52qlyKIpcg",2,10.4285714285714,73,7
"guQww9yGHP7rRTea6zTnDg",3.5,5.1,25.5,5
"kyR8dEUADlFm474LtIUZZQ",4,NA,NA,NA
"2Z6-egGY-_W_-GLy3df7-w",3,12.6428571428571,88.5,7
"KmFK7lwy-TlFOosOncFLcA",5,5.6,28,5
"YsQ4Abm2E7lozSvP3ZfVWw",4,10.75,64.5,6
"l_pR3x7v2mvE3luVdmGuoQ",3,10.7142857142857,75,7
"J_NA-_WNLAJQg7eZwn1dWw",3.5,10.2857142857143,72,7
"CqU7SXYRo9EbMwlxrSvErA",3.5,7.4,37,5
"3rf5VUEu1jlU2-EdiRmIBw",4.5,NA,NA,NA
"0NoHJtug9xefI2OnsANaMA",3.5,11.7142857142857,82,7
"pRfIJ6zurjEsWmJheDOP6A",3.5,10.9285714285714,76.5,7
"5lMgsMFb1hAmP6YTCzBAcw",4,7,35,5
"yYyAdIxKBvFbUa19Kymq_Q",3.5,NA,NA,NA
"3YWxVDgKctiVBCSXFEuWcg",4,12.8333333333333,77,6
"Sr0M-89BdPm0Wy4zvBp_8g",4,8,56,7
"ui4fyPJ_HRm4HPkEmIHQOA",4,NA,NA,NA
"mreICeDmiqhIwrAJ_bsABw",4.5,9.64285714285714,67.5,7
"UdHRPszFOKuVs_8ZplzUhA",3.5,14.1428571428571,99,7
"w1s-nOkqgo__sPZAZO9fRQ",3,9.71428571428571,68,7
"LTPcaw-_IqOfTSDxe8811A",3,15,105,7
"mYjIWd7hQ-Fp9XQRWVSk6Q",4.5,NA,NA,NA
"XSKvC2PfnTAXCAxGQDhOJQ",3.5,11.3333333333333,68,6
"uO_OX2DXmzo2c72YpbXe1A",4,6.78571428571429,47.5,7
"WOrI7MlX3CgEVk98y7Gnug",3,13.0714285714286,91.5,7
"gYY9U9CXRS12O-oUFoO0cg",3,14.8571428571429,104,7
"X-aqEYlXcWQj0fp6aGDP8A",3.5,6.14285714285714,43,7
"bCa0CY4F74N5lCEVOquKkg",4,10,70,7
"qfcdMhm1Ff28JHVpHca20g",1.5,15.2857142857143,107,7
"XvyC03LtX2KPF1Thoa1HQA",4.5,10,70,7
"RUnq8jOzySCpRa5X64FgJQ",4,9.71428571428571,68,7
"0Wy4gw8krao9nGq-sHWFSQ",3,NA,NA,NA
"EWswCV97BBb0ezXRZhCoOQ",3.5,6.71428571428571,47,7
"u4sTiCzVeIHZY8OlaL346Q",4.5,10.4,52,5
"P4lfCI0WSaVoA2VFdsZRiQ",3,10.25,20.5,2
"eVCaX_hbNVFjM-XXahovYA",4,11.8571428571429,83,7
"M8UHKKHpJHd7AUiMTHGrOw",3,NA,NA,NA
"aEH2WZFMzLcbJmTiu1urMg",2,12.2857142857143,86,7
"QLRn67HoGCqi4Dqo2YaJvA",3,NA,NA,NA
"DnAVDeL9Iz0532YLYu04Tw",3.5,NA,NA,NA
"1VABify4KTXMvGZ4qcUt_g",2,19,133,7
"xOG2NIFCsjBrVvWm69xkvw",3.5,6,36,6
"a2ACZqoFUxxd-rXsAac2MQ",3.5,12.5714285714286,88,7
"PIiVJJ4mgiltU-u6Byn2_w",1.5,NA,NA,NA
"Uz5BTOmRr9Za2btfFq9JWg",3,NA,NA,NA
"AGztN3eVZPqEWXlDM1A2dw",4.5,6.57142857142857,46,7
"OAsYaD7nLC2kDuqO4uaoIQ",4.5,10.8333333333333,65,6
"RZsk15TxnePHuL9l9jL51g",2,13.5714285714286,95,7
"J5JzAUd2wzyArZ-qHT0A4A",3.5,6,42,7
"N1AzHZsgdLUKpcc1FMEEQQ",4,15,105,7
"YAh8NNgq3vSRxQW6PQQ5Yg",4,10.4285714285714,73,7
"fiRbomFAAtfTYOTTtnDUcA",3,15,105,7
"keJOgdHUWFm2d08qFk3QsA",3,10.7142857142857,75,7
"Z5LyFZUazPQ1x_i6HsS3vw",3.5,9.16666666666667,55,6
"FGL0dGh9450_SEtDNlU3Cg",3,13.5714285714286,95,7
"sMJAUZNU6u4iNvpmaLgx_g",4,10.5,63,6
"K8M3OeFCcAnxuxtTc0BQrQ",4,12.4285714285714,87,7
"N-COeLWbWoWNlDkFt0EeGw",3,10.4285714285714,73,7
"MdjZQiYwl8tljeAbx_fFZQ",4.5,11,77,7
"PFt0wew2GqfPpesuUC9-cg",3,15,105,7
"lXYU0X8_lYMjdwtOIE2ftQ",4,NA,NA,NA
"mYxBkLITB0xhGH2LutxlRg",4,NA,NA,NA
"AtWI6XjqFrPEV7M5WvmwHw",4.5,9.16666666666667,55,6
"w53w6IvO6EWZyh7VF12oJg",3,11,77,7
"4o2DEgSgY2sDZ16g6U03-w",4,15.8571428571429,111,7
"zIY5QBp77eEiGHK8lAfWgg",3.5,NA,NA,NA
"soPVIcC8dVfRhj2RObE8QQ",3.5,12.5,75,6
"7mU3l5VjH1IxsXcxBxUblg",3.5,11.1428571428571,78,7
"tJhj8Mk9qpAr1sVcOVurEQ",4,NA,NA,NA
"gczGHQG2cNIRzQpc9YCl6Q",4,11.1428571428571,78,7
"NQN-ERs976mbnP6rkMwKtQ",4,10.7142857142857,75,7
"prUOeg0Ma7G4mfkcegypYw",4,14.7142857142857,103,7
"zn5G8-rw3AWfe_oH0AX3zw",4.5,10.1666666666667,61,6
"653_WP4afW32ihnprQmSjQ",3,12,84,7
"Qf83EYNJAXjnM2V-BnZHrQ",2,NA,NA,NA
"2cF-sCqhCGzVMJULhNqjBQ",2,NA,NA,NA
"9HD224rVyahrfg9SNe5SVg",2,NA,NA,NA
"JALpYzMTlwiIcp1s9R4QIw",3,8,56,7
"QQDguhxy2warZR69VI3M_g",5,7.66666666666667,46,6
"cEtvNfDOSjvT7k_-fe8ISQ",3,10,70,7
"7rO0ET3aQLT_NtFutyZC1w",4,NA,NA,NA
"a5WXT59CESSn5KI04AyKTQ",4,8,40,5
"pgK0mBQLth1C3DubvmWH3w",3.5,8.57142857142857,60,7
"T9va11v5HvQDnEXO9k838A",4.5,7.66666666666667,46,6
"i8RjMsoLoi8kJwWKhFeOIQ",3,9.85714285714286,69,7
"v8jZKf_YN7ayVy6ksyoiKg",3,NA,NA,NA
"YtZNYWsQla7hwiE7PSVD-A",2,11,66,6
"wnasanv4cj7tN6U00VfzOQ",2.5,14.7142857142857,103,7
"LSxHsjO_CNbH-NE3lvwKaw",2.5,NA,NA,NA
"w6WOclNdCBYgUQXGyNAYGw",3.5,10,60,6
"g9otJ_FZ3D0BxqTEJetuUw",3,12.2857142857143,86,7
"78jHxNL8wHMSq_j8KF9exA",2,NA,NA,NA
"tSiR_cl3GBrTZUbEvkZ2XA",4.5,NA,NA,NA
"dMLGSQlmo6MhLD18grRENA",4.5,16.5,99,6
"xJ1FlujuLnXYOzqWga66Tg",2.5,12.9285714285714,90.5,7
"oJsfjG1uh6jopK6Kc-3pdQ",3.5,7,28,4
"Ypv1D8bYndEMGvZDBjIAgQ",3.5,15,105,7
"_-W_hRQRDEqVdO1WKGa-DQ",4,11.3571428571429,79.5,7
"NFcFwC5fvdPBaR4yBKGsGQ",3.5,11.5,80.5,7
"6WU_JVpPPnbAfBvMcRoPuw",3.5,13.2857142857143,93,7
"bbovSsUMkTXQSIVNBa9moQ",3.5,13,91,7
"TWk7hL6yCx5mYcs0Ys-usQ",4,13,91,7
"FgTzITgrmvrZqoHvkTSDzA",3.5,11.5714285714286,81,7
"26gv3c-XzkuC6oKW7YNpdg",3,11,77,7
"Vgh-CjwAl4tFleP39OdzaA",3,15.7857142857143,110.5,7
"TcCWYYL6FxBTT6KrxabwRg",5,5.83333333333333,35,6
"FV5o9VV0yTU2Kt2bmjlHbA",4.5,5.2,26,5
"UkM9xM8SkHzMe_x5zl0MhQ",4.5,11.1428571428571,78,7
"-igpUhnA1b5iUK6rfAtuPw",4.5,12.4285714285714,87,7
"TjJdpI5XX2zwHmXQbnEWeQ",5,6.66666666666667,20,3
"Z5NhdlLCu--leud_OLcvIA",3.5,11,77,7
"ax8kuBZVtC0_eCn_rN_-6A",2,15.8571428571429,111,7
"_29kWahGAxn1QzMmxOCRlA",4,6,30,5
"KLEq6wOySURxlZtgl88Ztg",3,13.1428571428571,92,7
"ZfiU0tULRlH_DasCpi9Sgg",2.5,17,119,7
"oVuZtlCFg_zF090Nhtp0Ow",4,10.2857142857143,72,7
"illl9cvvlgloor7GrIvwug",3.5,11.2857142857143,79,7
"GWWIyxmD-lynwmiiv2zQUA",3.5,13.2857142857143,93,7
"qWMGMCPQoyRq7NpQ78ntmg",4,9.42857142857143,66,7
"YH6hDo64_CfCcSBuCAivlg",2,NA,NA,NA
"WMDmjdQQa9iUZoD7_hCZAA",4,14.2857142857143,100,7
"1dYpffQi3qdh-dkXF4LZBw",4,11.2857142857143,79,7
"59h0SyMyfMoQ988sEsjfEQ",4,4,20,5
"HZRTSC7R0JWThNTCqVLnsQ",4.5,9,63,7
"eWer42jEQGG1o8mNQUk4Kg",3,10.8571428571429,76,7
"RhXKTksPWch75Bo1lpoLqQ",2.5,11.0714285714286,77.5,7
"YhBigRwAFdRPIQxWDjZOrQ",4,12.4285714285714,87,7
"oq8qksFNfHVyQwcZsQIN8A",4.5,NA,NA,NA
"uNMQV-r1nO5dfGSGnVTFUA",3,NA,NA,NA
"x6IffPPcCWOnVA40_joQVA",4,11.2857142857143,79,7
"vZSgu1k5gWkTmoMwmmKc9Q",4,5,15,3
"KzNG3-kfGCC01USMS2BZvA",3.5,11.1428571428571,78,7
"WoiOpMEcbAfOqNYXqDwm3Q",4.5,8.5,59.5,7
"8UPbuIL9jVSWkGvC47b2Zw",3.5,11,77,7
"dHiq1JliKgh_3z-KnTpCaA",4,5,15,3
"SYRHkzfM3E2Pa9fq3T0WTQ",2.5,10.8571428571429,76,7
"OOThzIpIiCRok8zaN0NPwQ",3,NA,NA,NA
"iQoO-7JdyaEawt8j-MxR0w",3.5,NA,NA,NA
"arGo97Zk7YoHbFGKDFUFKg",3.5,11,66,6
"hcryG9RkmK9oCELYLHukiQ",3.5,11.2857142857143,79,7
"A-FEhlzyCp0E7Ryxqq97fA",3.5,6.8,34,5
"guGPP-3ZsXdLNjtZDnR7tw",4.5,13.5714285714286,95,7
"JFkY8zMcD_HLGcFTlxiV2Q",3,15,105,7
"2-Y-kNEbrP_m1U9Hc2xH7A",3.5,NA,NA,NA
"7yjfcioE9qMhrk-zlKu0RQ",2.5,11.7857142857143,82.5,7
"Gl1jrbGS941SJ-UOxKYg6A",4.5,10.8571428571429,76,7
"u8ndOBCi3qVK0QISbIzmuw",4,14.5,101.5,7
"HO1nuPD5-m7swsxJn4g7rg",5,9,45,5
"TrCiLMGy_bxbeAQcuSSUeQ",3,15.1428571428571,106,7
"rQ6C54q1N2iq9iDKSA3QGA",4,NA,NA,NA
"eIedjt0mHVKDFmfhtfKSAQ",4.5,14.4285714285714,101,7
"V0DJ2gDXlKl11VJ75ZN0-A",4,15.8571428571429,111,7
"94kQ2TM8Wn85jbmTeG2fbQ",3.5,13.8571428571429,97,7
"m_zeXzkj3btfvRJiPVw8Ug",4,12.5714285714286,88,7
"YajT7NNbaexIbXpUuQ8a9A",3.5,10.8571428571429,76,7
"gNMkHi3V_YZLZihhwYFPCg",3,14.5714285714286,102,7
"tCSEEGChTViEZWuGL9UIHw",4,10,60,6
"SeQlCrKvyM2j8m_75gtouQ",4,11.4285714285714,80,7
"G7QZWVm-ytyKHpvUq3ggFA",3,11.4285714285714,80,7
"4GUXkFjJL5SEZK-qtDZSKA",4,9.5,57,6
"Mge4KiFP09sWeKpbM6J65w",4.5,10,70,7
"jWlErd3TOkO4C0MgP8eDvw",3.5,NA,NA,NA
"SHiJlYdxQmJur3i-gLf9MQ",3,8.5,51,6
"xlcasiT7khpxFTvl_vfaoQ",2.5,17,119,7
