,business_id,stars,bad_num,good_num
1701,mdpETdI-PdPbMtiAnf8m8g,2.0,46,72
1702,j37Z4LIXTH9j6KOq9aX8DQ,3.5,827,1779
1703,2_7lYF6P2cYKnSiPhhVyPQ,3.0,26,37
1704,z52UIMVsYhfttfOP2H9VYg,3.5,332,831
1705,e2zO5THDYoDOcyXcWnQv5w,4.0,2003,4674
1706,o7tBcNfv-zMXSTePBLIrvw,2.5,43,38
1707,Rp8D7pO3iTcd7zYV8G93yQ,4.0,41,85
1708,ECXHwaJW7Lc7qDlH89Syaw,2.0,32,41
1709,iN05YIebDTnlTz3kfuyfBQ,4.0,44,105
1710,GUriQoD_GHo6DNJlR1_CrA,4.5,96,361
1711,qrcAGkBi0Qhg0HIfUJBDhg,1.5,22,20
1712,CUi46lF0HFO4h34lD4ff7A,4.0,20,57
1713,UDqYqhDaW96-y7l79VMODw,3.0,110,283
1714,x8i9K2iIT7MwHe1-5XC2CA,4.0,15,58
1715,oxb73l504iA68bWdHqymHQ,3.5,92,226
1716,hEjEtzQ8wnDvldIfBCuy0Q,3.5,7,14
1717,P034NqfS_1sf-pC51170Kg,3.5,204,413
1718,sEWmZeYpzVSvZ8GPDcpFiw,4.0,33,121
1719,7laMR-BRYEqBv8oWexxkKw,4.0,75,215
1720,EDg6FM7MYcNMoqrSoWXUUw,4.5,180,635
1721,0aC1_rN0scdHkAy_dDSMWA,2.0,32,59
1722,inLDlmy0p2ZthCYQzGZVnw,4.5,249,687
1723,SY7ZyPxidnToTEFbJBleOg,3.5,56,129
1724,hmSRCzL7OHm-TKR4jHzdBg,3.5,13,33
1725,5G-ulG_g_MpcIYlNzaCMmA,3.5,184,363
1726,10NSeX03xC2th8-HGFq3sw,3.5,905,2222
1727,tgzwaYEVlDed3ofFb6P1IQ,4.5,49,201
1728,sf5jTm__NNqZ3J5rbcrueA,3.5,534,938
1729,EW90_lZ7E2RKT9Y-NGSVMw,3.5,139,246
1730,b50wGo03MpqkcrJWu9tqxQ,4.0,10,38
1731,NBeX33C2lB6KMqpbSueHjw,2.5,141,290
1732,VWb8gk_DKUCDKw3Xsdq8Jg,3.5,355,839
1733,1XdWZTPXPRRaE0SsEbHcQQ,3.5,145,369
1734,mQIYGEhJEoj6MxZYqxoCmw,4.0,17,77
1735,rfxlZSBllLwnhFsDBzpPMQ,4.0,15,30
1736,4LEC4le9EsYrautJrwHeAw,3.5,35,82
1737,IBGrQ6YUywBp1Hqu9c1LZQ,4.0,820,2048
1738,X__mjN8mTACUdp0Sy806hQ,4.0,30,118
1739,cxVp-a28Cp7lavjaPMvK5w,3.5,1094,2375
1740,CwGRFM0Y9ca8MBxg2lVqbQ,3.5,375,925
1741,-x2NjuDTiphKwCixSrv_SQ,4.5,160,536
1742,khSsfe3MUunPsJowDEuFvg,3.5,55,91
1743,EgW-kEqxP83MlVl06Qn21g,3.0,209,427
1744,zjOfUAyqyH_BPe7EkFBrEQ,4.5,94,235
1745,nkDSE-yhvLX4ij5fSzvb5Q,3.5,577,1173
1746,1DSEqxx6wxF2zwpPDBwtOg,4.5,195,556
1747,z2qV_1QoIoHaieMPs5wbXA,2.0,26,31
1748,nXlKHnArL3_vugmnytsEYQ,4.5,130,455
1749,aDHD7nASfqiQBB6YXy2aGA,4.5,255,676
1750,9-Z4rNkQr_j5w-AOkdJQ4Q,3.5,16,45
1751,C2uQIDpzEJu39JmGd_Cw3Q,3.5,65,211
1752,ehX704h8SSm8hFaYVyBuAA,4.0,48,162
1753,Z7kHDygKJ4kGxdkJc-Nanw,2.5,239,387
1754,vGQxPGvI4QLtupSAxO8c7Q,4.5,60,181
1755,3ZBIqDLVl3W9wIZufxESLA,4.5,29,118
1756,7lzVV1MgcDb_gIndt0Oryg,3.5,61,108
1757,yAWSOUNFcfobOT_FRg_7Gg,4.0,544,1869
1758,bjI3a8pqjEgz6AUfI3JHLA,4.0,38,124
1759,T6qjr_kZSH8GECSoMbx8sQ,4.0,105,320
1760,bissv52dx3lT7kAgEmIDEQ,3.5,96,215
1761,TZpTyyGvQkKPnt59PVUGhg,4.0,629,1847
1762,BIN_lwo-4Y441qdDljtdlw,4.0,63,306
1763,ckbDWYPT8TP7etP0WHU2Yg,4.5,263,1253
1764,TxO7OsgRi-JLM0D0RM3vtw,4.5,9,18
1765,4kSPF50JzRQRfOxTViuiCg,2.5,26,52
1766,BsLyCu_lkEdkG42qmvZlnQ,3.5,770,1952
1767,BPWZRoeUQaKg5jAqLGkbMw,2.0,107,114
1768,TmGxQgFdiG585PCs_2hCew,4.5,121,332
1769,Fr5R5w74Xg7sKMlt4PPtHg,3.5,763,1686
1770,mw7sClb-8JOHCuM2s6yspw,4.5,26,48
1771,O3BVb5A0djGMi8jAfr0-Lg,2.0,142,196
1772,X4QbkHl7pOTVsgLa7XuUBg,4.5,212,1227
1773,zWdO_P10pQlBKL95gYC_iw,3.5,128,323
1774,rwDJu_c584TV4CqPAwu3ZQ,4.0,682,1992
1775,NN0d_nZ7dX9pS67q4pHbFg,3.0,254,588
1776,QqpzPFFHeHqyWSPZI-DkvQ,3.5,86,204
1777,fzPp9ZdDhOovfqH_-Ksk-A,4.5,198,640
1778,E2-h-zPbjdty2EivRoqIaw,3.0,12,35
1779,MLi1IBqDaVQuONeuXMMSLw,4.0,29,39
1780,8iAazveHq14cpQBZQPZGwQ,3.5,151,278
1781,YzqV61exMv__mjobBV2g7g,4.0,674,2127
1782,5k7HbIAamo1PG0uIYALuRQ,2.5,235,374
1783,ruEXmCPwoZBTVOv6RCEZCg,3.0,65,173
1784,QzDYO-lJhX-wh74z6ajI4g,3.5,34,71
1785,WthUXmfVevQPMZ_LB2-q-A,4.5,393,918
1786,5VA4XYx2lbA2RTe9xuLZUw,2.5,18,18
1787,3ZmGpETmJpUvEa7lVLn2kA,3.5,94,184
1788,wvDT67R5duF_hYx5iOXLaQ,3.5,427,878
1789,LTF14u6dfIyJQ41P-FooiA,4.0,29,111
1790,Pccg1shSg7RQAXedGHft1Q,3.5,16,38
1791,g7OwoWQ_haDYnfmhCYMvSg,4.5,185,572
1792,zqcSaENOBbjC5AfkLyfvvw,2.0,20,26
1793,p9rvoRXzEf7Y2nTaqnotxw,4.0,70,222
1794,2uema-BPgPt5TWCGjA0-uA,5.0,0,15
1795,YLBW5aDryoXP3Haqc_2FLw,4.0,58,205
1796,IaL3NMcVUjwk29CnR7w4tw,3.5,7,30
1797,DNKb7_EJPGBULaUwL0mq8g,2.5,35,56
1798,0bjFYstj8USMzEV4ZQldjA,5.0,268,1036
1799,kBd3_wYt0BX-RfS8ymUTfQ,4.0,105,352
1800,MSX-vRTxCmKLNITfdGEiOw,4.5,23,144
1801,2xQexEwq1WQoNeSTyrUTEw,2.5,74,110
1802,yqFG1ANsAV6NBn_BC2LU4Q,3.5,41,128
1803,-LccesU7Hg_OVBPLH2DkIg,4.0,30,64
1804,90DT5MO2X-C2F_5c66DNag,3.0,68,128
1805,1rZrU5iXF7W-Mq7vPpyY2A,3.0,51,96
1806,RwVfX993kWTTZ3XPC9Fi2g,3.5,9,17
1807,S7FgGl3c4hkRFQKMjLt-Og,3.5,39,58
1808,UzCZyYj511zKERJEpEk7-w,3.5,9,27
1809,AxvkpFF3mi8yhDXjqxYTIg,2.5,152,183
1810,gb0rMm9AxTz0aiERkj2VEg,3.0,6,25
1811,err0FvoRGGSqORd8WRtppA,3.5,309,691
1812,qV193bfO-X4ysTviA2iUAA,4.0,17,89
1813,cmXobI_mF8TFVQNeyZRGhQ,4.0,93,212
1814,eCBHpk_jwbaxf1Q6uH3moA,4.5,225,654
1815,fnyVBTHEhi3cN1H8FM9UcA,4.0,58,190
1816,U3_446QN2gdF87stGCfu1Q,4.0,450,1127
1817,5-wiVRTpKwhz2wKxNS-JzA,4.0,121,373
1818,eR_iL_uA5vgL0zTbg7JR6Q,4.0,42,133
1819,finErFzbJa_sn1gBnz8G6Q,4.5,51,358
1820,pCLcxHIpJpTGONOJlQnI3A,4.0,57,162
1821,1cGyzWtfOoDiE8V0OR85yA,4.0,498,1387
1822,YhSQVIUT0vwmVsd08BwVsQ,4.0,40,154
1823,cGQKUOAZm_VHcQOJWbatog,3.0,700,1262
1824,u0Kzq5WYm0z29PTRAenzCQ,3.5,59,191
1825,oRKyGtUsN5IcRReN7ScUwQ,3.5,143,305
1826,jPWGcicuwRxciN5WGhz_wQ,4.5,129,425
1827,P3Dy7GF1Sw8RrW1Dd9ZVjA,3.5,97,233
1828,5fCrdm9cVd8AphdRQcZLeg,3.0,77,164
1829,y9n2sy0gsmnAE-yiemhbtg,3.0,106,231
1830,umtNRvqAO3DvP4Qu4NI24A,2.5,19,29
1831,Yf74t_bR1mhRXY03IU6OhA,3.0,302,556
1832,ZPVhjltJcQ-YnaoV-h-FeA,3.5,200,548
1833,PxZBTBvhKcTQ0pXhCdy4Ng,2.5,27,29
1834,eMIX3ldCrPJymVenND0sDg,4.5,347,1126
1835,x5G0GUkGnlWtM49Qe4nHog,4.5,77,348
1836,fjE-jiwnTQysz-rLl6YMQg,4.0,148,405
1837,k6zl_3rFNH5OVare5n9Qgg,4.0,123,270
1838,_CRy902e981MZOCngYf8Jw,4.5,3,26
1839,YfKZh6Op-PmuKyzZu_DMGQ,2.5,322,493
1840,SlXPlhPcmptknTcGg2dTGA,5.0,28,165
1841,QWA-sRNX-9npPFCkTIkxng,4.0,10,29
1842,np9mgfShV3mgLmg2KqTF3Q,3.0,69,114
1843,S1mm3JFYmuewmKfUK8M8iw,3.5,20,51
1844,w-qFEyBuVKyQ_b81jRig2w,3.5,39,115
1845,ndE42tcNzqjSEW_Ciz2BOw,4.0,502,1146
1846,mqiHZYNXnMLaEK87JZOzmA,3.0,169,278
1847,vNlJsfKKp968CZWr8J5xDA,3.5,38,78
1848,-k80VNg0yqYQakKZILwViQ,3.5,12,17
1849,ZsXooo1ndVmHWb9KZfvkaQ,3.5,49,117
1850,Q_1jSgM9PQyoSmo7yyyoHA,3.5,3,14
1851,pVx6DHah5GgEPNOioUZlKQ,3.5,14,30
1852,BRntjnHS-Xak_mGY6eokhQ,3.0,159,223
1853,7xHbnGo4MXFkBm6gYSu_xg,3.5,430,1217
1854,5zegjfIWCR83scbyd_VT5w,4.0,14,49
1855,tpunY93tKQQs7f-PljcPSg,3.5,9,27
1856,nXgyXL-OXk6NGi477xt5eA,4.5,388,1432
1857,HYiQxzb7HNEbldvJarC6-w,4.0,36,105
1858,4AxW2xYpZker9biX6Bg38Q,3.0,73,145
1859,hXmwjL2LeWlsZCAGRUrP2w,2.5,18,34
1860,r6V0rVP_N2afc_BQNzfClA,5.0,10,37
1861,tBecXDdDmboDVwUu4kmOiA,3.5,17,51
1862,TQTvBU0APcN7QMCZX3qA0Q,3.0,43,115
1863,d0GmiP5cai20VZr0a_bNnQ,2.5,30,67
1864,tPyKZPLJ-Wrm4CrEJbxFuA,4.0,98,318
1865,l1JDX-o0wCLykuh78R8Kng,4.0,1151,2972
1866,I5z8NAbY-fajI7YWvGU8jQ,3.0,49,133
1867,CaMwTEn92eJ1T2Zfr1xcnA,4.0,42,107
1868,0vwquUvc7JupcCMjYEiKWQ,3.0,14,33
1869,stD-LTFFwlmBdzU-0aBntw,3.0,122,306
1870,zuCu5ff06l4Pe33qYe58MA,4.5,2,18
1871,Q1WoqmmvoyWC3b6esLNyCQ,3.0,35,76
1872,PYIwY8EqOyMLQG567xwVEw,4.0,308,865
1873,TByvxX_5DZlLmf9Zs_j3xg,3.5,136,320
1874,-R2kwt0qMnzwEdAfXPvkXg,4.0,1002,2504
1875,EIh7YScoQ9oFT4aekeCS3A,3.0,19,36
1876,CYFqOD7xCIxRkFexBqjZJQ,2.0,7,18
1877,Bp2pM6YLjcKjiKbVecwIMQ,3.5,178,363
1878,9pEc_DHC4AEEiPlhG-ftkg,3.0,14,31
1879,hNCKIrMJSacjMiWVwRb_YQ,3.5,144,410
1880,7m0smV1-RvM1GnWhCTjy7Q,4.0,118,369
1881,EHGKrUgGpxYpfs4N3paJ1w,2.5,22,41
1882,u9tuI33E_9gU7guwbOdJVg,3.0,102,128
1883,ysJo5Jdo29XOBCnKrbUKWg,3.5,1069,2407
1884,Yf0rRaOWWGrqvTQ2B3dE0Q,4.5,107,258
1885,F6Ujpp1Kh7L_3uUfoUsTlw,4.0,9,28
1886,6VsoOWTeIWmOxMp2Mect3A,4.0,70,286
1887,jFs8pmCWB6n0LWzddOwI1g,3.0,412,873
1888,P2uPCEBP2VZsApnvEHCgag,4.0,517,1513
1889,5VLwQAIheQwmpusFa-tC6w,3.0,152,239
1890,Jl-lJisnmsy8BCV0Pif4xg,3.5,496,1113
1891,r3aaLFas48VMm2FbYgzwqA,3.0,36,102
1892,6Uv15dNmIxtPMB_1O2O1vA,4.0,77,252
1893,VC3Lel2PizMo9vqgDruBYw,2.5,8,13
1894,Hqnb4hwfrreszzvlzNjadA,3.5,49,154
1895,cCxedEjAHQO6h9eJ4KOobQ,3.0,26,29
1896,9eeOPBfiQ7ThdauEcivYkw,3.5,26,90
1897,F8SewtxenrhWAUEUC8ts4w,3.5,21,90
1898,Yf9ehzxrEWiymvUME6pm1A,4.5,17,50
1899,YO0wmR-mgb_2dNCSyZFoaQ,2.0,57,121
1900,TsCq0UqOrKJ_ZJx7KKwKkA,4.5,94,308
1901,xwEgodVIXchvoPg_VHQmoA,4.5,21,73
1902,L_ibZRB6OAQCnQuA3jluyQ,4.5,193,637
1903,ABiwctEu-OZ8YsVc5lnLZQ,3.5,52,103
1904,hpzqGatuwaVra2ayw7WWrQ,2.5,241,469
1905,0EyRe-VkW8gYxxZ7NCQXeQ,4.5,10,41
1906,aHVhlCvmlNnnPf-LgclNNA,3.0,132,285
1907,J7NwmxRazh6pw2K9FwxNLA,3.0,28,33
1908,ffKC05KiJWMB1ppjOYs9Hg,3.5,205,591
1909,oQKOijnFplXhmobb9Qf2gQ,3.5,105,208
1910,1V3fj_J0242-2PZJA6NYSg,3.0,39,67
1911,dJhfW7ZqZ5_klqA_8ypHVw,3.0,102,262
1912,0pi1DQ3N8gC6jhdHfDWEMA,4.5,21,79
1913,z2RiCl_iU-8bM4Lj1zNL8g,4.5,632,1654
1914,V7d9l4OboubqTwRcSDE84A,3.0,55,81
1915,Q4WmBfRD6rcTSXVZqjKC5Q,4.5,308,1495
1916,1yjkuM180FSUxo__fR8WAw,2.5,61,90
1917,yHplknOLkiM3vb3ozwZtwQ,3.0,17,49
1918,j9mBYdR7z61X6A3K3VmKDg,3.5,8,17
1919,Lxffru6JZP-jbpkOV8x5pA,3.0,16,16
1920,goar7zF4G0LdsQ1Y4KS3Iw,4.0,335,731
1921,U7LDMV0FXTuCPPBRnECuGw,4.0,14,87
1922,-kmPZ1i8fJBCAlVcTWqAeA,4.0,187,443
1923,-Js0NjBhIXdH343IDLeKpA,2.5,101,198
1924,4mpSNvmyG89Uqy2ahP4JMQ,3.5,12,36
1925,IkDhIjEIzE0a_eP4xWNiZw,2.5,40,95
1926,-Seesl064xCp_FRlG35dbQ,4.0,26,104
1927,Bl7P1_vtiTfq6fLsEX5Z5Q,4.0,36,138
1928,bAWQmZgMggH4HTJnVcpLPw,3.0,139,307
1929,Jl-NFBNJ0PeIAfO_bDLojQ,3.5,362,831
1930,laAnd3e8T_8WG-weL2zikA,4.5,74,211
1931,XaeCGHZzsMwvFcHYq3q9sA,3.5,6,13
1932,ZWbJlxV7sdxBBgyw_-4vVg,5.0,3,45
1933,4mb7Wj8RAzCx8CRf4V5jHA,4.5,13,37
1934,SJjSUTQGn9e0b-RMQfE_Gg,3.5,9,21
1935,zyRhwC9zs34LeYYfGc4gBA,4.5,63,210
1936,hDi7cCBMKKIJq5gI9UvYTQ,2.5,28,50
1937,v-ojZBwp9wuS5pV2PnGaFg,3.0,34,78
1938,6wE8dDtLMrtEa3Pz7MWQMw,3.0,21,37
1939,Pp0YIu7dLU-xfPAOKS6qlQ,2.5,67,157
1940,P8nY22PirIp-d1GpDn7qnA,3.5,350,545
1941,Uaa7D8zrRUQRhMZjhGXM5g,4.5,10,38
1942,lqHk6vmnSoTaZwMLSfq1MA,4.0,1621,3917
1943,UdE2E77qVQRLNxwSy9SJ3Q,4.0,42,163
1944,nZ7C2WhdqkIawKaluOqlEA,4.5,2,9
1945,p1CagWItb9RwQd1WL-ilwQ,2.0,31,36
1946,T3_-xKdPXzFbrS2py1a_wA,3.0,16,18
1947,FKtVtuM5vg1YN3Yn5yF1tA,1.5,14,19
1948,RBwAfKwvWcZ8NY7zKbzYHg,2.0,99,110
1949,F54qeTNrCm4gjUur48Dw4Q,1.5,11,11
1950,749lGtWM9PsrWonlVY4W2w,3.5,570,1509
1951,6VWmXeUDmMvVhb8zqWti-w,2.0,87,95
1952,GaErjWbIxxMIQzniXwI9dg,4.0,21,36
1953,7_vGbkiXM_eyVtIxmc0rFQ,4.5,37,111
1954,2Xbu_vMtwx9yvSlMKJB8yQ,4.0,129,445
1955,p7JJ9fCP8QP3jN7SyOTtnQ,4.0,53,154
1956,TFdLM8R_7Pf1xVeBNKl0hg,4.0,1723,4932
1957,T96EG2iK3ZSv9ACiSFw4cw,3.5,174,381
1958,Yej9s79KJG5r8_aDjJcVlQ,4.0,25,72
1959,KbjqY2ketAH-3xT8i_xgiw,4.5,4,20
1960,xZfPdAYeimiruXuGR4nSUA,4.5,329,1127
1961,_YbzxBhz0L7tV-f8KGiNDA,4.0,33,114
1962,JEqM8xXhKumU5AfhmsiD8w,4.0,103,398
1963,a5xUI7TvsNhM5gZr6KowDg,3.5,421,968
1964,R0X7ohGqCtU1TTDK6bERjA,4.5,189,695
1965,C-Dp_7OeGQZDAIDfqs4q5w,4.0,11,24
1966,WeoNqKlbRXB5UREWL8eAaA,3.0,173,306
1967,yZ_wpRr4Svw8YRZ9voCgIw,4.0,825,2238
1968,jPqrHW9lXfdtQDmm2wzyrw,4.0,471,1377
1969,S_1VtaSWcMsWHSLN1gIk6Q,2.5,61,74
1970,Fd25lEnclIwyWlSRgkbRfg,4.0,68,269
1971,QIPFRBEtL9KwgJxbGRDQCw,4.5,32,111
1972,nbsjdiUunohQX1JAxsqpMw,4.5,65,240
1973,Xt6xo-UmJhYtHiscwRnw0A,4.0,879,2625
1974,pr_A8tTVZyWmwWwNU91iwQ,2.0,19,28
1975,Voeq7aGDmCGMjE_SQiHwRA,4.5,2022,6542
1976,XxVG5P24H6-qkB-QD4n5yQ,4.0,33,89
1977,dlcGwaX1F88eFbAP_YYE5A,3.5,53,198
1978,K3IiNY432fYyVi7NgkZBQQ,4.5,13,56
1979,OsgTFouPbcrCDnt-byTdAw,3.5,36,75
1980,RThuRlhMdowhtY8vITEIzQ,3.5,1071,2245
1981,DaDeOL4oaHYgJxzi0x_mRw,4.0,42,101
1982,QJS8r7COJYqVSzMGO8Us5g,2.5,122,191
1983,NbEI-3hWnOcRNRJ6qIktTQ,3.5,69,122
1984,URpAp76v2SVBbDJr3Obasg,3.5,18,69
1985,x_c-KatYu_utcgl_n0LAbg,4.5,23,116
1986,FWT5bnR1gTJK77tKL3qyJQ,4.5,58,229
1987,S8urdN6ACnRQUm-7o9An8w,4.5,1775,6265
1988,aaPncz0ICB85up3HUl2TEg,3.0,160,293
1989,fdCfF3DWRPaMbkxVuwbkOw,5.0,25,116
1990,9Lu2VvdAPswV-RRiQFfXXQ,2.0,573,620
1991,qpm0gm7SdsY2LnvXzQb_uw,4.0,26,84
1992,Dw7I9LJgp2tH1QScYCuhbw,3.0,73,110
1993,bUDT4MNe0Gapt6pq4w5wlA,3.0,145,242
1994,nc5uuDeM3EA9WJycGDeg1w,4.0,217,578
1995,3Kcq4_6RAhltAO6ZVgVygQ,3.0,364,712
1996,mCy_GCe5bviiqmUZ7TXwdQ,1.5,13,9
1997,tRrMljYqr48OjWoHDDkSoQ,2.0,23,28
1998,PKYNB-KDGCqiHtMO6vEOKg,4.5,20,57
1999,eVfiw0hygDAz0wwrD9f_zQ,5.0,13,51
2000,z1nFepEOkn_Bp5aopscf9w,3.0,19,20
2001,BaIRfAJzaqL0VKizwlTciw,4.5,52,106
2002,UqbnR83EtBOWK6unSZkeLg,4.0,338,959
2003,43BhNqFWiJmBs8KkPgJ_KQ,4.0,42,87
2004,cJREFoHP-dAYmwDzfWOHbA,3.0,80,257
2005,PyrUtoxrsVDcIw6HbLQTMw,3.5,41,73
2006,vEwazCciremwBgkRJgfXtw,4.0,225,643
2007,uno5w5Zkhwn-yFkJgFuYOw,4.5,6,33
2008,RhnBoOv61mYYtNKatNYgEQ,1.5,121,155
2009,8LUKD_9rkJoUIIuT9uiDbA,4.0,277,930
2010,VieHNwB0lXAHYYlT0r2x6Q,4.0,45,178
2011,nxlgV2rfvtZtifUImYkWAQ,5.0,10,49
2012,KXv9wm5W9LTNZec2AsmHgQ,4.0,25,49
2013,bx_Fhnv7rhtBD3Y1LcASog,2.5,193,283
2014,BHWIl_wI7P58JrODocBjkg,4.0,268,811
2015,hZ14E6vezwusSZaF83WlxQ,4.0,17,97
2016,zM2tnreDSBx__LMPwkst3A,4.0,43,97
2017,uS5BHjGpMDQMTzLfuMVmHw,4.0,147,485
2018,M833lIp7o8sSfbmY6V-StQ,2.0,27,40
2019,JHrZlJBq8QNdugfmxug1rg,4.0,62,230
2020,buzXlOCvxtohdMD8g3EWsw,2.5,307,527
2021,-1xCh7Cocn6IwFzhELyohA,2.5,234,348
2022,-ZaQKvtRGQA-4FoUE_1s4w,4.0,49,138
2023,C-C6LzR6xJ4w5pu6pNg9DA,5.0,1,12
2024,BNeS_hZfmdQWsqewj-LuDA,4.0,208,661
2025,T8_NXVNymIRXsI7AcWgBcQ,4.5,44,175
2026,oxig-TT9V2QttAvRqa5WNA,2.5,398,624
2027,F44RugAixD4yauHlTGXGug,3.5,953,1643
2028,cmaPrML-0zCJOs8_1VYmaw,4.5,117,402
2029,llgLD3ZpFF6qy4JE5mLdcw,3.0,205,341
2030,UoMijE0Ae_K6O6Vq7wNEOw,2.5,43,50
2031,x4tKwQK09akHC7qONjVKcQ,3.5,401,788
2032,v8qw502wtQEGpQfMhCVW9w,2.5,108,216
2033,k9pQa-48qARibpa-Yf0xYQ,4.5,13,35
2034,Prd8JRVvPvL2d32GgtNCwQ,2.0,37,22
2035,qddBAMIQ40y-RqgP2XFd2g,2.5,24,34
2036,UoiCvv12IfweIieRewC9pA,4.5,13,34
2037,92KZBnzEki_70Dh_IB_Vkg,4.5,44,145
2038,hyc5Cg9CJS_ZBuN5OBnC7Q,4.0,113,297
2039,oNbHWBPd4O8unJqBi_MNDQ,3.5,39,177
2040,d6Skwa65ZxoO0NCBbzKlhA,3.5,51,127
2041,GK6oAgFonv2p3CiBKmMknQ,2.5,10,18
2042,FFsG1lhnKz3_xyB2LyCXpg,3.0,52,74
2043,-FcuxZqsQ0FO35GEXExwjw,3.5,138,347
2044,nMUSAPBxlvR8PBPDEsV52g,4.0,110,347
2045,d2ZQRjuizstCTnicysmpMQ,4.0,2639,8655
2046,Z6pNPcfT9Apkk-DE0Ent5Q,2.5,46,82
2047,njmcKc7_7evWjUcrutdRkg,4.5,52,74
2048,WXXHPnQ5ADn3mSbFmASHug,3.5,53,119
2049,O_EC0gFko7gzNqgppmyLEA,3.5,35,52
2050,u2Wvpa2pj2jfYcYSs_LETg,3.0,139,196
2051,_wKxzookYjajw4VdFgEZlw,4.0,90,188
2052,uZBRmbonKzNnl0rwY7COrQ,3.0,125,253
2053,tTDxa8OzmxUkpVifQ-cEWw,3.0,10,20
2054,gz87Wa7QUZ3gNlgE9NVPAA,3.0,25,45
2055,jVaDrytDdOmkQX9moPWHTA,5.0,113,330
2056,zi6cB_bkswWPLD2k3IVtyg,3.5,131,234
2057,5ggluCpQ25P0Ma_w2cBDEA,3.5,319,719
2058,BxHB59eoHU586fkffRv3Hg,3.0,78,205
2059,7Lgle1Ue5f8TT64w3drPag,2.5,106,163
2060,jNL2MoJI0Ps8hYVktQ4lkQ,3.0,26,62
2061,gFAM3DwY0snYGujBmR-xHQ,3.0,111,210
2062,nXp959oMWksKrYMP_kaGZg,5.0,5,26
2063,uRNQ4z2QQPX7tqWpMjiuTw,3.5,196,515
2064,2VtZvvvNWQkbHp91BvC1cQ,4.5,171,533
2065,xwqsbc0rvThKGVEMjPFmVw,2.0,274,389
2066,wO1ofP9qM6JOoDQrRLqLHA,4.0,31,61
2067,edksZ0oSamGu9_TRhdgerw,3.0,10,16
2068,p3DmeeCNz-BdijenlxGI2A,3.0,295,566
2069,9TO5Tl9SeFV-yldR2eZeBg,3.5,16,48
2070,SSOG-T0sA2UlQkhqkkHBgQ,4.0,88,344
2071,cHEwqPrYvYGuES-dBwt3Kw,1.5,29,31
2072,Iv24A0J5eRxZt0G3wigLVQ,3.0,250,460
2073,FdAFfmeqaaY-1463SyTwGQ,3.0,307,498
2074,u1Ipln5AKQPMZu2FO7e0iA,5.0,9,74
2075,qgeoNhlcNPiJ0Aw4RShdGw,3.0,51,73
2076,MLO4wBnTU0UoOZufxZfERQ,3.5,142,303
2077,ykzgSmJpXj5B5xcxPbBwUg,2.5,45,112
2078,YgO2v1VNtbPA7zgp0szJXA,3.0,323,849
2079,-DUQQsE2QvFIuqO5EiChQA,4.5,49,117
2080,ZkzutF0P_u0C0yTulwaHkA,4.5,29,129
2081,lgYmim0fSvfnREyPffiNsQ,2.0,8,4
2082,P_Sv7-nv4FhrfS8Byldnfg,3.0,11,25
2083,96puuUqlMC8INO36uLi0ag,3.5,256,531
2084,4cHJ1PfvCOsXRHuhzOlnLw,2.5,83,144
2085,aW0bHDkh-eGyFY1_4WGf5g,2.5,10,14
2086,W_0UsXpT_cES-_hAp_63BA,3.5,71,200
2087,AKThbDjd3WRUBOYOLOjb8A,3.0,43,88
2088,4Oqq6x7TA5TDvwwnckvCGg,4.0,382,1017
2089,bHO7WE9WgMT9USSr7ZI9JQ,3.5,113,308
2090,K7QRkS7HZDEDMkndYf0OSQ,4.5,17,118
2091,NaE-iZywgsFpaOwxLfnhPA,2.5,23,18
2092,RoSo1r-ATvtgxd6sNJvzpg,4.5,43,239
2093,dJfLjGPxHdgJKGkCe0qgtA,3.5,32,75
2094,E4uunCOBjqk57GzGbXyGpA,5.0,230,804
2095,qIPQBPurlqbi07MmJ1kXTg,3.5,554,1315
2096,ngARCEpI58h0XMhD1nVQjg,3.5,46,100
2097,CaETzvd1cA5mYaCReGAHjA,3.0,774,1481
2098,-Is6Ney1wmsJAjvDdkaaaQ,3.0,21,21
2099,S7ECG2HNltSWFo1FcFTwFQ,3.0,245,451
2100,j3IEZP4nQAt7fkxmerLMbA,4.0,2303,5084
2101,anMopnoKLimdtD4miKInBw,5.0,53,203
2102,vV1AB2vk-7JqDGyS1v4vvA,3.5,11,22
2103,1SJk2iDxDNLaCWXC-S-GPA,3.5,5,9
2104,2GDZzcl2Jdn8186EEOTrCg,2.5,181,239
2105,B-eT-dKm_CkXD3BuMBGFrA,2.0,21,37
2106,Dg0L3uU9BR1UgCaCG9Mo-Q,5.0,5,10
2107,7pgmsGEqV7yawGM4b4fRrw,4.0,316,691
2108,01I5pFCvJrrGuY3A-KoNIA,3.0,212,346
2109,YJiTSFne6mpbKTNF1hP9vA,3.5,66,113
2110,agINEgy0jHy5bkg4u2HOCQ,2.5,4,6
2111,gFsiHkTKeQ3Vt0o3Bs7oXw,4.5,55,153
2112,5ajN6YAEDyrX52UU2AKvbQ,3.0,68,172
2113,vG8Dx3_Vh_WlsZlUZiAa5A,4.5,16,65
2114,di_tqAB6F8AsTnBFtvqs-w,1.5,39,36
2115,GdB7us2H1YKmLwThnHl7jg,2.0,76,105
2116,iDuwJjTE5Sw_bb3aFSTBCg,3.0,19,31
2117,x8-MzrVwJCwzqoACL21AJw,3.0,72,153
